AR0,AR1,AR2,AR3,AR4,AR5,AR sigma,rr diff median,rr diff mean,rr diff sd,rr diff kurt,rr diff skew,amp qr median,amp qr mean,amp qr sd,amp qr kurt,amp qr skew,qrs median,qrs mean,qrs sd,qrs kurt,qrs skew,signal median,signal mean,signal sd,signal kurt,signal skew,R peaks,S peaks,Q peaks
0.0013532807315975296,4.403592029481304,-8.166101943841541,7.968570738468259,-4.089533848294139,0.8819646851788892,0.2627662390134781,263.0,264.77777777777777,29.127222004997233,-1.5753112900318613,-0.19728881898209247,787.5225830078125,800.73828125,34.484867095947266,-0.05778414493986794,0.8355017900466919,61.0,59.44444444444444,7.150930182090705,-0.6530596233516999,0.2180420980549365,-1.653794288635254,3.087409936597396e-07,88.68242645263672,25.813487715175572,4.321140766143799,0.0032518366855353487,0.0032518366855353487,0.0032518366855353487
-0.001112222293614351,4.371193568336965,-8.069978450409081,7.857219307811132,-4.032434563689451,0.8720718389856789,0.47849820148673294,255.0,255.82758620689654,16.801208834828937,-1.1147098898920529,-0.14187193452190203,709.0042724609375,598.1552124023438,263.87322998046875,-1.375920098600195,-0.541012167930603,48.0,46.645161290322584,12.675982845642293,-0.24087453715156615,-0.11382837014767758,5.280476093292236,2.5449077156736166e-07,101.16631317138672,17.78602512482628,-3.354435920715332,0.0037653346289323454,0.0037653346289323454,0.0037653346289323454
0.0003584559013042844,4.285065249612851,-7.851989189062053,7.6629449939230225,-3.9801828251182414,0.8809874737305279,0.5268569385676,,,,,,610.3721923828125,609.4977416992188,11.664765357971191,1.4200964092197506,-0.5260792970657349,23.0,25.384615384615383,8.009978983343807,4.252923431595584,2.466848572038476,-2.008124351501465,6.016142695131066e-09,72.47441101074219,28.265632169494626,3.5096561908721924,0.003154191435157103,0.003154191435157103,0.003154191435157103
0.0030563002483545987,4.355266847907219,-8.037328593060165,7.84416490937049,-4.046255219425976,0.8821466503012171,1.9460481413121884,267.5,266.88235294117646,7.311412134796143,-0.27532946410327463,-0.6243243921112182,1569.865234375,1559.3165283203125,86.56294250488281,-0.220950868156208,-0.46492305397987366,46.0,46.17142857142857,14.904430241251308,-1.2432848901613975,-0.25378277090871293,-10.258976936340332,5.1675442591658793e-08,184.60577392578125,26.124236041182023,4.4796366691589355,0.0037040956714996295,0.0037040956714996295,0.0037040956714996295
0.00022804005121968268,4.388568706734397,-8.130503810378482,7.928720582911453,-4.067866796267296,0.8788035453953349,0.6259873386223823,270.0,271.4,8.270429251254134,-0.7589350569405982,-0.03589198290017125,1238.372314453125,1233.8070068359375,100.65937042236328,2.7980196194880564,-1.2229485511779785,37.0,40.758620689655174,13.082378704970345,2.697306563001618,1.7176075177193495,-3.186631202697754,2.6524884333412047e-07,120.5479965209961,16.394186367202714,0.47479963302612305,0.0033165599268069534,0.0033165599268069534,0.0033165599268069534
0.0010804746250154366,4.342687239552788,-7.999642402722433,7.80831514888491,-4.035961751913277,0.8826537067573704,1.93084572930441,274.5,248.07692307692307,57.42548554894895,1.8549652651280333,-1.8852314443886726,499.5360107421875,786.0711669921875,635.4097900390625,4.300603856877839,2.280100107192993,49.0,41.354838709677416,12.076499137813009,-0.451199787271364,-1.1362321884283764,-1.8866093158721924,5.120146511217172e-07,184.289794921875,55.23994044181382,4.6358771324157715,0.0038243276585245498,0.0038243276585245498,0.0038243276585245498
0.0003139114153606348,4.36295129851303,-8.05434085473493,7.861664888021926,-4.056546168985107,0.8846717589870488,0.04311448522528013,212.5,214.22222222222223,16.751635261986134,-0.3565860058077681,0.47235941825070416,221.56735229492188,229.39175415039062,40.531578063964844,-0.24832957067465644,0.7219592928886414,31.0,36.94736842105263,16.122797472459613,9.393269720403453,3.10232234236881,1.2144849300384521,-3.660059633148194e-08,31.004684448242188,8.033809902653221,1.2401251792907715,0.004557447829215639,0.004557447829215639,0.004557447829215639
0.0004856533455079859,4.4096064177407746,-8.171115680348045,7.954884158765973,-4.068430929152486,0.873544604427239,0.8560936870274254,183.0,183.15555555555557,13.980868762635055,7.0112656891959,1.3791160054222935,1000.8457641601562,1003.9542236328125,78.80948638916016,-0.5952859696093085,0.21017424762248993,46.0,42.06521739130435,9.805504607357793,-0.3909104482228236,-1.0225170517205695,-5.305909156799316,-1.1731993936336949e-06,186.62791442871094,8.417932549090757,1.6610147953033447,0.005424528301886792,0.005424528301886792,0.005424528301886792
-0.0022318850398437215,4.373512407919285,-8.078918468323126,7.87689147722118,-4.0524661589688025,0.8792717492016997,0.9506532266756568,212.0,212.0,0.0,-3.0,0.0,1357.023681640625,1347.1336669921875,36.078914642333984,-0.7261100933398632,-0.2935440242290497,92.0,85.33333333333333,18.263503375736967,1.0260148575167047,-1.690650054768595,5.352746963500977,-4.1384777205166756e-07,154.10609436035156,20.459236095890354,-3.7141919136047363,0.000726480203414457,0.000726480203414457,0.000726480203414457
0.002720771885661749,4.437459694495208,-8.265643873873142,8.067267661898198,-4.124102397421299,0.8834822964413077,0.3709676371089725,246.5,247.42857142857142,12.87696884094282,-1.3748060099408281,0.116890521596186,907.8489990234375,892.5259399414062,98.42192840576172,-0.2495725182673736,-0.8957153558731079,42.0,41.13333333333333,6.10864596744283,0.7455809965089224,-1.156385740058966,-6.202276229858398,-1.3871625981209945e-07,115.89537048339844,17.97696260152998,3.4779062271118164,0.004261363636363636,0.004261363636363636,0.004261363636363636
-0.0007709254522539084,4.352809736555056,-8.021338552485222,7.815111329972039,-4.023131739866865,0.8743460550932598,0.9341333755473294,240.5,229.5,28.552583070538468,-0.8819972990715454,-0.9044788321925122,1140.72705078125,1085.047607421875,226.1958465576172,2.724204738466157,-1.892164945602417,39.5,38.5,12.57179382586272,-0.36263076939859795,0.3033258625182269,4.190250396728516,9.433107948098041e-07,135.5988311767578,13.710143076445895,-2.2977981567382812,0.001207437816952427,0.001207437816952427,0.001207437816952427
0.00012768022928574818,4.383745143126658,-8.102539855764102,7.887518165435051,-4.042440537988009,0.8719642928954546,0.4376764971443696,214.5,215.91666666666666,10.358504289283811,-0.8201029147153149,-0.05226620354979989,723.61474609375,712.3426513671875,69.38875579833984,-0.16359457887045936,0.02106190286576748,39.0,39.270270270270274,4.2658204663673205,5.186306627846399,-0.7404334007259562,-7.465061187744141,2.1862889809654007e-07,105.10897827148438,12.259197413154494,2.736778974533081,0.004570158102766798,0.004570158102766798,0.004570158102766798
0.0010611455940567859,4.421998571479166,-8.215286602442047,8.013856590630414,-4.103138000197841,0.8812680977822211,0.2472306809999896,273.0,269.35714285714283,11.133008468110514,0.15677921490071567,-0.8272940992397357,776.01416015625,774.4194946289062,24.367834091186523,-0.9021379862584222,0.10619422048330307,56.5,55.93333333333333,5.876128733178749,3.8453061922306304,-1.802698126325296,-4.366462707519531,-4.420701671392635e-08,94.40875244140625,19.81212977376956,3.7722132205963135,0.0036214389183969096,0.0036214389183969096,0.0036214389183969096
0.0014421326641960441,4.38037474560851,-8.107168261202588,7.916348137004796,-4.075735931091888,0.8845427354885196,0.8763627101659499,234.0,233.05769230769232,9.82229305347801,-0.10678211509724456,-0.4916986162095191,1093.713623046875,1067.2459716796875,105.11676025390625,0.9591739301873488,-1.1617740392684937,50.0,46.83018867924528,9.42444803259677,2.1005852230713256,-1.8161165114640259,-11.080801010131836,-1.9739701428989065e-07,137.33245849609375,17.49199091138115,3.526257276535034,0.004285252263906856,0.004285252263906856,0.004285252263906856
0.00045815212430171375,4.324615384912564,-7.957299831907152,7.764094292216262,-4.014846318292994,0.8807334723310786,0.5188515201918744,248.0,246.61764705882354,19.19714241278136,0.20560977099618372,0.24680882170806817,725.7738037109375,723.6465454101562,58.347991943359375,2.4142797078273697,-1.2325409650802612,44.0,41.51428571428571,7.972708550590136,0.6627469553039673,-1.4200202814392437,-3.423489570617676,1.4828069083705486e-07,83.74613952636719,23.553581648431717,3.9671595096588135,0.004049051365108746,0.004049051365108746,0.004049051365108746
0.0005357123232697381,4.321601114379818,-7.940294800955617,7.741591599512812,-4.002764752882516,0.8776706657866,0.4596934189358258,264.0,264.0,0.0,-3.0,0.0,667.6170654296875,657.3159790039062,47.82794189453125,8.462981888637712,-2.6223134994506836,24.5,33.69230769230769,13.081899505597658,-1.7135376565937308,0.3637966034393638,-2.6441969871520996,4.60188509521231e-08,79.33252716064453,23.279715310202164,3.5544798374176025,0.0030158914279085954,0.0030158914279085954,0.0030158914279085954
0.0011398250435978724,4.363623625680691,-8.05996380888483,7.862063710616388,-4.047523346879138,0.8796671120876354,0.35778468793438806,,,,,,793.59716796875,785.897216796875,58.863922119140625,-1.1603482456633987,0.06515192240476608,40.0,37.44,7.621443432841315,2.5260352609063332,-1.992308166654942,-2.751030445098877,3.113362652129581e-07,80.82852172851562,32.08660226265613,4.59295654296875,0.0027132624267419145,0.0027132624267419145,0.0027132624267419145
0.0014989293250621816,4.507845685310203,-8.46826334816362,8.276358559220679,-4.206821353925995,0.8897573022038492,0.30583815577475476,293.0,290.88235294117646,6.9102000732180775,0.47720567107749945,-1.1953862361063476,1161.4498291015625,1159.8193359375,28.58988380432129,-0.579049080323613,0.12248817086219788,53.0,52.275862068965516,2.790334941261229,6.736285478337866,-2.1228421738957346,-5.742053508758545,-3.1777858566783834e-07,144.80824279785156,20.81228026087369,3.6885993480682373,0.0034315465625369777,0.0034315465625369777,0.0034315465625369777
0.0006496019438297779,4.403094835366328,-8.167686772628969,7.964915793841799,-4.081671284827725,0.8794475297147288,0.6660309256216957,197.5,198.75,15.961542323138241,-0.4121075257481288,0.20400504617610332,963.3037109375,940.8090209960938,85.6939926147461,1.1382954291011815,-1.2332258224487305,36.0,39.370370370370374,6.772209815765583,-0.607112190264782,0.5803412986547282,-6.847928524017334,2.1311157638592704e-07,134.23764038085938,15.39432284136662,3.0502679347991943,0.004713687150837989,0.004713687150837989,0.004713687150837989
0.00031715009533811456,4.38386315898345,-8.117749968756872,7.921028819545088,-4.070906324385406,0.8816392416377994,0.938306377766231,150.0,152.05555555555554,27.228400659405903,1.260152174845703,1.1557494294595312,687.485107421875,675.7818603515625,100.67401885986328,0.22776352441044434,-0.7899043560028076,42.0,39.26315789473684,12.082358192893679,-0.8749529476576074,-0.35327251991647884,-8.439672470092773,-1.0808308843479608e-06,146.23165893554688,8.626185902319069,0.8035907745361328,0.006597222222222222,0.006597222222222222,0.006597222222222222
0.002261958009810494,4.284930746121332,-7.829903414954343,7.623115437999272,-3.951542431064897,0.8708563472177442,4.76513029336014,153.0,168.37037037037038,66.5805822811716,-1.4979720684961677,0.1930886973186945,1141.2901611328125,1239.1793212890625,446.729736328125,1.9559393735867037,1.123726487159729,30.5,34.166666666666664,13.103222674000637,-0.44823821826813504,0.6623615033517846,-12.568312644958496,1.1863959343827446e-06,240.84262084960938,5.393797940875984,0.7957963347434998,0.004457100408567538,0.004457100408567538,0.004457100408567538
0.001947044699763395,4.40015873291604,-8.165613710410875,7.97948330659506,-4.105070578147364,0.889782649530755,0.34311737057639535,245.0,244.87878787878788,4.06580400008729,-0.5209999009973125,-0.2964763885655914,619.4554443359375,624.2764892578125,69.93091583251953,1.6364162775939688,0.4686768054962158,29.0,34.588235294117645,11.775142429658944,-0.6601827275788881,0.8984890865700242,-6.536983489990234,-2.51112709293011e-07,93.6809310913086,10.886433809807128,2.276731014251709,0.004114230396902226,0.004114230396902226,0.004114230396902226
0.0007234774638527862,4.380572012204976,-8.10475623172862,7.905102205220639,-4.062939049199656,0.8801574173139705,0.4702329492072546,231.0,231.77777777777777,5.072316538005924,-0.9050295460155255,0.045524125485591024,804.1895751953125,794.3775024414062,68.20586395263672,7.384614919410085,-2.5555429458618164,45.0,48.027027027027025,10.375351473008456,0.046647273155373536,-0.10187466458051113,-8.296308517456055,-1.8723555683664017e-07,102.08563995361328,20.21052497965145,3.9270663261413574,0.00440791041219919,0.00440791041219919,0.00440791041219919
0.0007584592129555867,4.413229470102731,-8.178254860330597,7.9658207425833485,-4.077571887055179,0.8759376697462091,0.1854584006325569,236.0,215.30434782608697,55.2929757700036,-0.21407231377639624,-0.8989328483497318,349.51519775390625,385.4354248046875,149.039306640625,0.31042021607053094,0.973484218120575,44.0,46.06666666666667,11.803201072402162,1.0973928807859163,0.45671198141860236,-8.375320434570312,-4.6475312842630956e-07,92.61747741699219,3.635212744139454,0.8413205146789551,0.00446162998215348,0.00446162998215348,0.00446162998215348
0.001168911480946555,4.326645391435579,-7.962746865765675,7.7733216026358765,-4.022765496622454,0.8830220309562198,1.3761164936545944,195.0,194.95348837209303,0.6804064575966416,-0.8421314088566731,0.05773745621944288,801.5548706054688,800.8806762695312,67.40872192382812,-0.32348842249715704,-0.2888663709163666,43.0,36.43181818181818,10.508433252463833,-1.5463931575137662,-0.6044242517553364,2.117220401763916,-5.662544921847257e-08,134.96896362304688,11.247129740606143,1.8849719762802124,0.005102632494491477,0.005102632494491477,0.005102632494491477
0.0006445376711197678,4.399164205000634,-8.155644559294167,7.960138558501516,-4.089183698108311,0.8841770151127506,0.10143893574774596,,,,,,413.98455810546875,414.7063293457031,30.504316329956055,0.3285536630428565,-0.18815664947032928,39.0,38.11538461538461,7.52599046932553,1.5582175156517302,-1.4619275760473769,-4.167209625244141,-1.5109492323972518e-07,52.7099609375,17.190908843301234,3.2794620990753174,0.0030649534362843333,0.0030649534362843333,0.0030649534362843333
0.0007408472593843684,4.405506208122782,-8.161097868248948,7.9367773042134555,-4.05112057617327,0.8681158181781395,0.28268053412679867,215.0,218.3684210526316,31.028358041799162,2.7030881517292125,-0.4525937734311064,573.5750732421875,572.1633911132812,39.440608978271484,0.4511141488535295,-0.5320082306861877,37.0,36.8974358974359,11.369763932769956,-0.5320473378615946,0.4769800530163163,-5.515235424041748,-4.009817757832934e-07,92.58395385742188,12.414336859990318,2.1480515003204346,0.004575316752698263,0.004575316752698263,0.004575316752698263
0.0011091780551546818,4.420275069537037,-8.202409163061574,7.981166361791935,-4.071291541977905,0.8707612676901182,0.5891217629186213,271.5,268.22222222222223,19.95705265356796,-0.6419991009732269,-0.6163761606854216,1072.1595458984375,1057.2965087890625,116.56681823730469,-0.14870090054372698,-0.10699513554573059,46.0,45.10344827586207,5.358491987980915,8.05647636603707,-2.6484887341516776,-7.24910831451416,8.598553336014447e-07,142.70814514160156,16.669517589349507,2.9741179943084717,0.0034622731614135627,0.0034622731614135627,0.0034622731614135627
1.151067201538708e-05,4.379824478405682,-8.096636737396022,7.892252323045626,-4.05480896422657,0.877754325972832,0.09288226768285472,185.0,192.97619047619048,25.61295068184034,0.16195933273637708,0.5405328502089197,260.8525085449219,267.1363830566406,48.31178665161133,4.95835248610595,1.114810585975647,42.0,40.67058823529412,6.5554436028730985,3.602951779822117,-0.8841367694029653,-3.0591607093811035,-9.77173009175658e-09,46.942138671875,10.909436636894116,2.0636448860168457,0.005184191266162479,0.005184191266162479,0.005184191266162479
0.0006215827311527311,4.40629961396604,-8.173686868696375,7.968651091324578,-4.081408741183519,0.8785558040345768,0.2258066507001485,246.0,246.8181818181818,5.368000279177077,0.44878433365383996,0.8609840384310828,566.891845703125,562.6375122070312,37.73624801635742,0.8106685414740755,-0.5469140410423279,33.0,37.029411764705884,12.657212066685068,-1.3395042659819296,0.3749214702465153,-6.15663480758667,-1.5481801085570623e-07,77.9434814453125,16.485362690066943,3.31941294670105,0.004106776180698152,0.004106776180698152,0.004106776180698152
0.0010183557114565867,4.402404063744002,-8.160623941224186,7.956360762909645,-4.0785416531905785,0.8789241330106841,0.707004505330988,283.0,286.037037037037,9.473086561339354,-1.5232476005054842,0.04268649731261609,1231.06494140625,1234.9627685546875,48.74406433105469,-0.27574252678980615,-0.07234964519739151,55.0,53.3,6.759437846448475,0.8804836384168198,-1.0636231269864433,-2.33148193359375,-1.4442773021983157e-07,142.1871795654297,24.002154495767833,3.9768314361572266,0.002957879791765263,0.002957879791765263,0.002957879791765263
0.0014424207384191377,4.485576431917755,-8.390599355286973,8.173177396391486,-4.144463650385878,0.8750805001028676,0.3147673233146995,225.0,224.22222222222223,3.5048467323527785,0.6768495745056984,-0.4562876598936618,1015.0045776367188,1011.8357543945312,52.00588607788086,-0.6130897431230284,-0.2571636736392975,52.0,48.83783783783784,8.942801766402008,0.7434395347727811,-1.2561531801112156,-5.045758247375488,-8.885894544619077e-07,136.62005615234375,16.77498776242351,3.5210185050964355,0.004383886255924171,0.004383886255924171,0.004383886255924171
-0.002239776382948422,4.419331282572168,-8.207363954024242,8.001072015057746,-4.09264519453375,0.8781517246116429,0.5940986148576027,295.0,294.8421052631579,2.814682517288619,-0.8647224803168774,-0.29178191797273473,302.57958984375,316.2044372558594,124.59156036376953,46.25409919162983,6.842432022094727,58.5,57.75925925925926,6.158207968007339,15.030973271007738,-3.2721066210142333,5.047245025634766,-6.629777544731041e-07,138.93099975585938,25.49348016207372,-4.366438865661621,0.003313899969315741,0.003313899969315741,0.003313899969315741
-0.0006167620399843703,4.383769957795983,-8.109445564597438,7.903371706847258,-4.055930647317336,0.8764360909336973,0.3606070447592722,263.5,261.09090909090907,18.703206071563557,0.8669214649408565,-0.6693569308378955,736.1622924804688,592.6260986328125,271.39996337890625,-1.1264629546100542,-0.8122360110282898,49.0,44.03448275862069,15.577354825295307,-1.3585144318894171,-0.3825578607542695,5.2414350509643555,2.4097556661217823e-07,90.39595794677734,23.131483920608666,-4.016949653625488,0.003417796110783736,0.003417796110783736,0.003417796110783736
0.001054213787576752,4.372822099324497,-8.091468659982777,7.904477103929098,-4.074501759654952,0.8868453643161516,0.557213524141528,285.0,285.0,6.397114734243628,-0.6376915031940751,0.2582813827385732,850.8425903320312,848.2097778320312,35.6573371887207,3.5555045752589525,0.6277012228965759,57.0,51.63636363636363,11.96261393807411,0.4001959062646874,-1.1813895329711985,-6.866794109344482,-7.710840321806245e-08,102.99542999267578,22.75880673112955,3.9049718379974365,0.003474196197334344,0.003474196197334344,0.003474196197334344
0.0017068954595023562,4.434497485518243,-8.241126241216325,8.0203794046114,-4.087280289131348,0.8721578266562271,0.8030003299244078,232.0,232.6060606060606,6.577921721801277,-0.271397257949213,0.3720542880608845,1298.1072998046875,1299.1907958984375,35.461307525634766,0.16691499238865903,-0.24915601313114166,55.0,54.911764705882355,1.4010006310370064,-0.31718094360516114,0.34962474518614256,-2.7896957397460938,-1.6516750633854826e-07,188.33059692382812,14.756638958127791,3.064206123352051,0.0042794210195091255,0.0042794210195091255,0.0042794210195091255
-6.871711398612895e-05,4.298652932459596,-7.883000899020345,7.697680296976616,-4.000014516037703,0.8845841639049061,0.1295573300772039,197.0,186.65384615384616,39.23591595199118,1.6953570053137286,-1.4067429222218735,209.9950408935547,210.7513427734375,47.01984405517578,-0.8044178104295958,-0.09473590552806854,35.0,34.411764705882355,7.956194948735465,-0.24156484500471365,-0.3441458612983066,-3.8825790882110596,7.234224774776976e-09,38.8026008605957,3.8628264575329476,1.0485128164291382,0.004029868436648098,0.004029868436648098,0.004029868436648098
-0.001432386631357141,4.402344095648775,-8.130194617641159,7.881043010108485,-4.011539272182716,0.8571156936750559,0.6203794585413837,,,,,,437.2781677246094,618.38525390625,382.7836608886719,-0.23444197635470676,1.3164803981781006,68.0,64.22222222222223,7.420359047584,-0.8384224496772497,-0.319392224468263,5.543548583984375,1.6282898229746934e-07,164.13694763183594,21.792766526797596,-3.4918301105499268,0.002527379949452401,0.002527379949452401,0.002527379949452401
0.0008238090360585537,4.328077444301486,-7.95678847377683,7.754616222238832,-4.005231666066778,0.8772270079362913,1.3136991818566017,191.0,190.2325581395349,16.3178276160488,9.719073738662834,-0.3089948479801733,704.168701171875,744.355712890625,243.49740600585938,19.228582625898106,4.335788249969482,23.0,29.977272727272727,10.788227245819305,-0.7032397530783179,0.9790735455364498,-13.422123908996582,-2.154942535526061e-08,139.74090576171875,11.887177614045438,1.6590795516967773,0.005178298222902201,0.005178298222902201,0.005178298222902201
0.0005107935758088544,4.4243769046439585,-8.218818344829268,8.008357125165748,-4.091018588353908,0.875539993338097,1.3776327269739217,222.0,198.11111111111111,44.98284995554925,-1.5648281206899695,-0.26168531132360767,1426.3060302734375,1404.376708984375,147.20962524414062,10.96161888532429,-2.5700485706329346,53.0,49.506024096385545,9.186650206877136,-0.3132079594242261,-0.9562752677101893,-0.7483001947402954,-4.035688334624865e-07,225.4630584716797,12.281587259982095,2.5120162963867188,0.0050348801941158625,0.0050348801941158625,0.0050348801941158625
0.0006892220443532743,4.447490423761092,-8.272692900889695,8.043230643037312,-4.086701046103822,0.8675046883999472,0.1313149068843349,230.0,230.33333333333334,5.65685424949238,-0.5337094907407414,0.17104782091201867,572.7664794921875,565.4939575195312,56.14310073852539,1.2891364546067416,-0.2787192463874817,60.0,56.432432432432435,9.269364072011019,0.23787319397024653,-0.9631175348044674,-3.9653663635253906,-5.306781076797051e-07,78.89923858642578,12.218119606895783,2.6237688064575195,0.004347315239102338,0.004347315239102338,0.004347315239102338
0.0017486165965294176,4.41398388109716,-8.18902368439567,7.979008100776637,-4.082084351215723,0.876814381881619,0.3748624309575629,,,,,,914.074951171875,898.627685546875,80.03897094726562,8.636422217656348,-2.555265426635742,60.0,53.38461538461539,11.91662356373496,-1.1129606892363244,-0.47178629153616586,-6.882650852203369,5.834403893345552e-08,110.30229949951172,21.860961712622196,3.849710464477539,0.003106703309833911,0.003106703309833911,0.003106703309833911
0.0005773363091979844,4.374831314227372,-8.097538504371858,7.912342254015629,-4.079496253908086,0.888126463051803,0.8224994611629978,289.0,274.95238095238096,44.47522176981159,6.054302215749292,-2.777174712095473,1101.1822509765625,1130.948974609375,194.7019805908203,19.72114507941428,4.432313919067383,55.0,47.93103448275862,12.437238396438552,-0.5174110461828301,-0.9866672929519068,-5.566628456115723,3.9993912537283904e-07,126.56331634521484,25.235709187500262,3.4968888759613037,0.003518990413784735,0.003518990413784735,0.003518990413784735
0.001817872118492058,4.39147539642523,-8.129203122187397,7.921863473358702,-4.06246170684554,0.8766276231955474,0.5796775447824574,249.0,243.46875,18.138330227380358,-0.08319206881735042,-0.8800034090918527,903.7669677734375,901.3017578125,34.57807922363281,0.6817979499870148,-0.3665541410446167,46.5,44.8235294117647,10.387975481395598,-0.43837987008141166,-0.488533979343536,-4.700143337249756,-1.7509488259292993e-07,122.170166015625,19.350100520736877,3.7437851428985596,0.004064068850107579,0.004064068850107579,0.004064068850107579
